SCIENTIFIC_NAME,TAXON_TERM_ID,TAXON_NAME_ID,CLASSIFICATION_ID,TERM,TERM_TYPE,SOURCE,GN_SCORE,POSITION_IN_CLASSIFICATION,LASTDATE,MATCH_TYPE
Attenosaurus subulensis,1291066954,11577948,025865C7-0C56-489D-BAFBB51D58F3ABC3,Attenosaurus subulensis,scientific_name,Arctos Ichnology,,,{ts '2021-05-19 00:00:00'},
Attenosaurus subulensis,1291066924,11577948,025865C7-0C56-489D-BAFBB51D58F3ABC3,"Thurmond and Jones, 1981",author_text,Arctos Ichnology,,,{ts '2021-05-19 00:00:00'},
Attenosaurus subulensis,1291066925,11577948,025865C7-0C56-489D-BAFBB51D58F3ABC3,ICZN,nomenclatural_code,Arctos Ichnology,,,{ts '2021-05-19 00:00:00'},
Attenosaurus subulensis,1291066926,11577948,025865C7-0C56-489D-BAFBB51D58F3ABC3,https://www.gbif.org/species/4975487,source_authority,Arctos Ichnology,,,{ts '2021-05-19 00:00:00'},
Attenosaurus subulensis,1291066927,11577948,025865C7-0C56-489D-BAFBB51D58F3ABC3,ichnotaxon,taxon_status,Arctos Ichnology,,,{ts '2021-05-19 00:00:00'},
Attenosaurus subulensis,1291066955,11577948,025865C7-0C56-489D-BAFBB51D58F3ABC3,"<i>Attenosaurus subulensis</i> Thurmond and Jones, 1981",display_name,Arctos Ichnology,,,{ts '2021-05-19 00:00:00'},
Attenosaurus subulensis,1291066928,11577948,025865C7-0C56-489D-BAFBB51D58F3ABC3,valid,taxon_status,Arctos Ichnology,,,{ts '2021-05-19 00:00:00'},
Attenosaurus subulensis,1291066929,11577948,025865C7-0C56-489D-BAFBB51D58F3ABC3,Animalia,kingdom,Arctos Ichnology,,1,{ts '2021-05-19 00:00:00'},
Attenosaurus subulensis,1291066930,11577948,025865C7-0C56-489D-BAFBB51D58F3ABC3,Chordata,phylum,Arctos Ichnology,,2,{ts '2021-05-19 00:00:00'},
Attenosaurus subulensis,1291066931,11577948,025865C7-0C56-489D-BAFBB51D58F3ABC3,Reptilia,class,Arctos Ichnology,,3,{ts '2021-05-19 00:00:00'},
Attenosaurus subulensis,1291066932,11577948,025865C7-0C56-489D-BAFBB51D58F3ABC3,Attenosaurus,genus,Arctos Ichnology,,4,{ts '2021-05-19 00:00:00'},
Attenosaurus subulensis,1291066933,11577948,025865C7-0C56-489D-BAFBB51D58F3ABC3,Attenosaurus subulensis,species,Arctos Ichnology,,5,{ts '2021-05-19 00:00:00'},
Brontozoum isodactylum,1294671314,11799188,031B300C-60F9-4791-8BB9615C0950D5D4,Brontozoum isodactylum,scientific_name,Arctos Ichnology,,,{ts '2021-05-28 00:00:00'},
Brontozoum isodactylum,1294671315,11799188,031B300C-60F9-4791-8BB9615C0950D5D4,"<i>Brontozoum isodactylum</i> Hitchcock, 1858",display_name,Arctos Ichnology,,,{ts '2021-05-28 00:00:00'},
Brontozoum isodactylum,1294671120,11799188,031B300C-60F9-4791-8BB9615C0950D5D4,"Hitchcock, 1858",author_text,Arctos Ichnology,,,{ts '2021-05-28 17:30:01'},
Brontozoum isodactylum,1294671121,11799188,031B300C-60F9-4791-8BB9615C0950D5D4,ICZN,nomenclatural_code,Arctos Ichnology,,,{ts '2021-05-28 17:30:01'},
Brontozoum isodactylum,1294671122,11799188,031B300C-60F9-4791-8BB9615C0950D5D4,https://www.gbif.org/species/9466301,source_authority,Arctos Ichnology,,,{ts '2021-05-28 17:30:01'},
Brontozoum isodactylum,1294671123,11799188,031B300C-60F9-4791-8BB9615C0950D5D4,ichnotaxon,taxon_status,Arctos Ichnology,,,{ts '2021-05-28 17:30:01'},
Brontozoum isodactylum,1294671124,11799188,031B300C-60F9-4791-8BB9615C0950D5D4,invalid,taxon_status,Arctos Ichnology,,,{ts '2021-05-28 17:30:01'},
Brontozoum isodactylum,1294671125,11799188,031B300C-60F9-4791-8BB9615C0950D5D4,Eubrontes,preferred_name,Arctos Ichnology,,,{ts '2021-05-28 17:30:01'},
Brontozoum isodactylum,1294671126,11799188,031B300C-60F9-4791-8BB9615C0950D5D4,Animalia,kingdom,Arctos Ichnology,,1,{ts '2021-05-28 17:30:01'},
Brontozoum isodactylum,1294671127,11799188,031B300C-60F9-4791-8BB9615C0950D5D4,Chordata,phylum,Arctos Ichnology,,2,{ts '2021-05-28 17:30:01'},
Brontozoum isodactylum,1294671128,11799188,031B300C-60F9-4791-8BB9615C0950D5D4,Reptilia,class,Arctos Ichnology,,3,{ts '2021-05-28 17:30:01'},
Brontozoum isodactylum,1294671129,11799188,031B300C-60F9-4791-8BB9615C0950D5D4,Grallatoridae,family,Arctos Ichnology,,4,{ts '2021-05-28 17:30:01'},
Brontozoum isodactylum,1294671130,11799188,031B300C-60F9-4791-8BB9615C0950D5D4,Brontozoum,genus,Arctos Ichnology,,5,{ts '2021-05-28 17:30:01'},
Brontozoum isodactylum,1294671131,11799188,031B300C-60F9-4791-8BB9615C0950D5D4,Brontozoum isodactylum,species,Arctos Ichnology,,6,{ts '2021-05-28 17:30:01'},
Brontozoum giganteum,1294670191,11578209,04F02E9F-C885-48E4-B8E8108C3DCC732B,"Hitchcock, 1836",author_text,Arctos Ichnology,,,{ts '2021-05-28 00:00:00'},
Brontozoum giganteum,1294670254,11578209,04F02E9F-C885-48E4-B8E8108C3DCC732B,Brontozoum giganteum,scientific_name,Arctos Ichnology,,,{ts '2021-05-28 00:00:00'},
Brontozoum giganteum,1294670241,11578209,04F02E9F-C885-48E4-B8E8108C3DCC732B,Brontozoum,genus,Arctos Ichnology,,5,{ts '2021-05-28 00:00:00'},
Brontozoum giganteum,1294670255,11578209,04F02E9F-C885-48E4-B8E8108C3DCC732B,"<i>Brontozoum giganteum</i> Hitchcock, 1836",display_name,Arctos Ichnology,,,{ts '2021-05-28 00:00:00'},
Brontozoum giganteum,1294670192,11578209,04F02E9F-C885-48E4-B8E8108C3DCC732B,ICZN,nomenclatural_code,Arctos Ichnology,,,{ts '2021-05-28 00:00:00'},
Brontozoum giganteum,1294670242,11578209,04F02E9F-C885-48E4-B8E8108C3DCC732B,Brontozoum giganteum,species,Arctos Ichnology,,6,{ts '2021-05-28 00:00:00'},
Brontozoum giganteum,1294670193,11578209,04F02E9F-C885-48E4-B8E8108C3DCC732B,https://www.gbif.org/species/8594366,source_authority,Arctos Ichnology,,,{ts '2021-05-28 00:00:00'},
Brontozoum giganteum,1294670234,11578209,04F02E9F-C885-48E4-B8E8108C3DCC732B,invalid,taxon_status,Arctos Ichnology,,,{ts '2021-05-28 00:00:00'},
Brontozoum giganteum,1294670235,11578209,04F02E9F-C885-48E4-B8E8108C3DCC732B,ichnotaxon,taxon_status,Arctos Ichnology,,,{ts '2021-05-28 00:00:00'},
Brontozoum giganteum,1294670236,11578209,04F02E9F-C885-48E4-B8E8108C3DCC732B,Brontozoum giganteus,preferred_name,Arctos Ichnology,,,{ts '2021-05-28 00:00:00'},
Brontozoum giganteum,1294670237,11578209,04F02E9F-C885-48E4-B8E8108C3DCC732B,Animalia,kingdom,Arctos Ichnology,,1,{ts '2021-05-28 00:00:00'},
Brontozoum giganteum,1294670238,11578209,04F02E9F-C885-48E4-B8E8108C3DCC732B,Chordata,phylum,Arctos Ichnology,,2,{ts '2021-05-28 00:00:00'},
Brontozoum giganteum,1294670239,11578209,04F02E9F-C885-48E4-B8E8108C3DCC732B,Reptilia,class,Arctos Ichnology,,3,{ts '2021-05-28 00:00:00'},
Brontozoum giganteum,1294670240,11578209,04F02E9F-C885-48E4-B8E8108C3DCC732B,Grallatoridae,family,Arctos Ichnology,,4,{ts '2021-05-28 00:00:00'},
Brontozoum expansum,1294671316,11740088,08F608AE-96DB-4CCE-BDB9CF6AB8B2E28C,Brontozoum expansum,scientific_name,Arctos Ichnology,,,{ts '2021-05-28 00:00:00'},
Brontozoum expansum,1294671317,11740088,08F608AE-96DB-4CCE-BDB9CF6AB8B2E28C,"<i>Brontozoum expansum</i> (Hitchcock, 1841)",display_name,Arctos Ichnology,,,{ts '2021-05-28 00:00:00'},
Brontozoum expansum,1294671096,11740088,08F608AE-96DB-4CCE-BDB9CF6AB8B2E28C,"(Hitchcock, 1841)",author_text,Arctos Ichnology,,,{ts '2021-05-28 17:30:01'},
Brontozoum expansum,1294671097,11740088,08F608AE-96DB-4CCE-BDB9CF6AB8B2E28C,ICZN,nomenclatural_code,Arctos Ichnology,,,{ts '2021-05-28 17:30:01'},
Brontozoum expansum,1294671098,11740088,08F608AE-96DB-4CCE-BDB9CF6AB8B2E28C,https://www.gbif.org/species/8600307,source_authority,Arctos Ichnology,,,{ts '2021-05-28 17:30:01'},
Brontozoum expansum,1294671099,11740088,08F608AE-96DB-4CCE-BDB9CF6AB8B2E28C,ichnotaxon,taxon_status,Arctos Ichnology,,,{ts '2021-05-28 17:30:01'},
Brontozoum expansum,1294671100,11740088,08F608AE-96DB-4CCE-BDB9CF6AB8B2E28C,invalid,taxon_status,Arctos Ichnology,,,{ts '2021-05-28 17:30:01'},
Brontozoum expansum,1294671101,11740088,08F608AE-96DB-4CCE-BDB9CF6AB8B2E28C,Ornithoidichnites expansus,preferred_name,Arctos Ichnology,,,{ts '2021-05-28 17:30:01'},
Brontozoum expansum,1294671102,11740088,08F608AE-96DB-4CCE-BDB9CF6AB8B2E28C,Animalia,kingdom,Arctos Ichnology,,1,{ts '2021-05-28 17:30:01'},
Brontozoum expansum,1294671103,11740088,08F608AE-96DB-4CCE-BDB9CF6AB8B2E28C,Chordata,phylum,Arctos Ichnology,,2,{ts '2021-05-28 17:30:01'},
Brontozoum expansum,1294671104,11740088,08F608AE-96DB-4CCE-BDB9CF6AB8B2E28C,Reptilia,class,Arctos Ichnology,,3,{ts '2021-05-28 17:30:01'},
Brontozoum expansum,1294671105,11740088,08F608AE-96DB-4CCE-BDB9CF6AB8B2E28C,Grallatoridae,family,Arctos Ichnology,,4,{ts '2021-05-28 17:30:01'},
Brontozoum expansum,1294671106,11740088,08F608AE-96DB-4CCE-BDB9CF6AB8B2E28C,Brontozoum,genus,Arctos Ichnology,,5,{ts '2021-05-28 17:30:01'},
Brontozoum expansum,1294671107,11740088,08F608AE-96DB-4CCE-BDB9CF6AB8B2E28C,Brontozoum expansum,species,Arctos Ichnology,,6,{ts '2021-05-28 17:30:01'},
Cincosaurus,1291306754,11578147,0E280C32-CEC1-49C4-823F947BC19A0F2D,Cincosaurus,scientific_name,Arctos Ichnology,,,{ts '2021-05-20 00:00:00'},
Cincosaurus,1291306755,11578147,0E280C32-CEC1-49C4-823F947BC19A0F2D,"<i>Cincosaurus</i> Aldrich & Jones, 1930",display_name,Arctos Ichnology,,,{ts '2021-05-20 00:00:00'},
Cincosaurus,1291306693,11578147,0E280C32-CEC1-49C4-823F947BC19A0F2D,https://www.gbif.org/species/4822451,source_authority,Arctos Ichnology,,,{ts '2021-05-20 00:00:00'},
Cincosaurus,1291306734,11578147,0E280C32-CEC1-49C4-823F947BC19A0F2D,ICZN,nomenclatural_code,Arctos Ichnology,,,{ts '2021-05-20 00:00:00'},
Cincosaurus,1291306735,11578147,0E280C32-CEC1-49C4-823F947BC19A0F2D,"Aldrich & Jones, 1930",author_text,Arctos Ichnology,,,{ts '2021-05-20 00:00:00'},
Cincosaurus,1291306736,11578147,0E280C32-CEC1-49C4-823F947BC19A0F2D,ichnotaxon,taxon_status,Arctos Ichnology,,,{ts '2021-05-20 00:00:00'},
Cincosaurus,1291306737,11578147,0E280C32-CEC1-49C4-823F947BC19A0F2D,valid,taxon_status,Arctos Ichnology,,,{ts '2021-05-20 00:00:00'},
Cincosaurus,1291306738,11578147,0E280C32-CEC1-49C4-823F947BC19A0F2D,Animalia,kingdom,Arctos Ichnology,,1,{ts '2021-05-20 00:00:00'},
Cincosaurus,1291306739,11578147,0E280C32-CEC1-49C4-823F947BC19A0F2D,Chordata,phylum,Arctos Ichnology,,2,{ts '2021-05-20 00:00:00'},
Cincosaurus,1291306740,11578147,0E280C32-CEC1-49C4-823F947BC19A0F2D,Reptilia,class,Arctos Ichnology,,3,{ts '2021-05-20 00:00:00'},
Cincosaurus,1291306741,11578147,0E280C32-CEC1-49C4-823F947BC19A0F2D,Cincosaurus,genus,Arctos Ichnology,,4,{ts '2021-05-20 00:00:00'},
Tonganoxichnus buildexensis,1294651600,11960384,0F05F022-78D3-4CDB-9EF5A231798C2CE0,ICZN,nomenclatural_code,Arctos Ichnology,,,{ts '2021-05-28 00:00:00'},
Tonganoxichnus buildexensis,1294651601,11960384,0F05F022-78D3-4CDB-9EF5A231798C2CE0,"Tonganoxichnus, a new insect trace from the Upper Carboniferous of eastern Kansas",source_authority,Arctos Ichnology,,,{ts '2021-05-28 00:00:00'},
Tonganoxichnus buildexensis,1294651602,11960384,0F05F022-78D3-4CDB-9EF5A231798C2CE0,valid,taxon_status,Arctos Ichnology,,,{ts '2021-05-28 00:00:00'},
Tonganoxichnus buildexensis,1294651603,11960384,0F05F022-78D3-4CDB-9EF5A231798C2CE0,ichnotaxon,taxon_status,Arctos Ichnology,,,{ts '2021-05-28 00:00:00'},
Tonganoxichnus buildexensis,1294651604,11960384,0F05F022-78D3-4CDB-9EF5A231798C2CE0,"Mangano, Buatois, Maples & Lanier, 1997",author_text,Arctos Ichnology,,,{ts '2021-05-28 00:00:00'},
Tonganoxichnus buildexensis,1294651605,11960384,0F05F022-78D3-4CDB-9EF5A231798C2CE0,Animalia,kingdom,Arctos Ichnology,,1,{ts '2021-05-28 00:00:00'},
Tonganoxichnus buildexensis,1294651606,11960384,0F05F022-78D3-4CDB-9EF5A231798C2CE0,Tonganoxichnus,genus,Arctos Ichnology,,2,{ts '2021-05-28 00:00:00'},
Tonganoxichnus buildexensis,1294651607,11960384,0F05F022-78D3-4CDB-9EF5A231798C2CE0,Tonganoxichnus buildexensis,species,Arctos Ichnology,,3,{ts '2021-05-28 00:00:00'},
Tonganoxichnus buildexensis,1294651656,11960384,0F05F022-78D3-4CDB-9EF5A231798C2CE0,Tonganoxichnus buildexensis,scientific_name,Arctos Ichnology,,,{ts '2021-05-28 00:00:00'},
Tonganoxichnus buildexensis,1294651657,11960384,0F05F022-78D3-4CDB-9EF5A231798C2CE0,"<i>Tonganoxichnus buildexensis</i> Mangano, Buatois, Maples & Lanier, 1997",display_name,Arctos Ichnology,,,{ts '2021-05-28 00:00:00'},
Ctenerpeton,1291319954,11720547,0FE0A4C0-FF1A-4A5B-A5A677D0420594AE,Ctenerpeton,scientific_name,Arctos Ichnology,,,{ts '2021-05-20 00:00:00'},
Ctenerpeton,1291319955,11720547,0FE0A4C0-FF1A-4A5B-A5A677D0420594AE,"<i>Ctenerpeton</i> Cope, 1897",display_name,Arctos Ichnology,,,{ts '2021-05-20 00:00:00'},
Ctenerpeton,1291319919,11720547,0FE0A4C0-FF1A-4A5B-A5A677D0420594AE,https://www.gbif.org/species/4573587,source_authority,Arctos Ichnology,,,{ts '2021-05-20 00:00:00'},
Ctenerpeton,1291319920,11720547,0FE0A4C0-FF1A-4A5B-A5A677D0420594AE,"Cope, 1897",author_text,Arctos Ichnology,,,{ts '2021-05-20 00:00:00'},
Ctenerpeton,1291319921,11720547,0FE0A4C0-FF1A-4A5B-A5A677D0420594AE,ICZN,nomenclatural_code,Arctos Ichnology,,,{ts '2021-05-20 00:00:00'},
Ctenerpeton,1291319922,11720547,0FE0A4C0-FF1A-4A5B-A5A677D0420594AE,ichnotaxon,taxon_status,Arctos Ichnology,,,{ts '2021-05-20 00:00:00'},
Ctenerpeton,1291319923,11720547,0FE0A4C0-FF1A-4A5B-A5A677D0420594AE,valid,taxon_status,Arctos Ichnology,,,{ts '2021-05-20 00:00:00'},
Ctenerpeton,1291319924,11720547,0FE0A4C0-FF1A-4A5B-A5A677D0420594AE,Animalia,kingdom,Arctos Ichnology,,1,{ts '2021-05-20 00:00:00'},
Ctenerpeton,1291319925,11720547,0FE0A4C0-FF1A-4A5B-A5A677D0420594AE,Chordata,phylum,Arctos Ichnology,,2,{ts '2021-05-20 00:00:00'},
Ctenerpeton,1291319926,11720547,0FE0A4C0-FF1A-4A5B-A5A677D0420594AE,Amphibia,class,Arctos Ichnology,,3,{ts '2021-05-20 00:00:00'},
Ctenerpeton,1291319927,11720547,0FE0A4C0-FF1A-4A5B-A5A677D0420594AE,Urocordylidae,family,Arctos Ichnology,,4,{ts '2021-05-20 00:00:00'},
Ctenerpeton,1291319928,11720547,0FE0A4C0-FF1A-4A5B-A5A677D0420594AE,Ctenerpeton,genus,Arctos Ichnology,,5,{ts '2021-05-20 00:00:00'},
Acanthichnus,1294652182,11577935,13858305-DCEB-41EC-9999DE014864146E,"Hitchcock, 1858",author_text,Arctos Ichnology,,,{ts '2021-05-28 00:00:00'},
Acanthichnus,1294652183,11577935,13858305-DCEB-41EC-9999DE014864146E,ICZN,nomenclatural_code,Arctos Ichnology,,,{ts '2021-05-28 00:00:00'},
Acanthichnus,1294652184,11577935,13858305-DCEB-41EC-9999DE014864146E,ichnotaxon,remark,Arctos Ichnology,,,{ts '2021-05-28 00:00:00'},
Acanthichnus,1294652185,11577935,13858305-DCEB-41EC-9999DE014864146E,https://www.gbif.org/species/4862406,source_authority,Arctos Ichnology,,,{ts '2021-05-28 00:00:00'},
Acanthichnus,1294652186,11577935,13858305-DCEB-41EC-9999DE014864146E,nomen dubium,taxon_status,Arctos Ichnology,,,{ts '2021-05-28 00:00:00'},
Acanthichnus,1294652187,11577935,13858305-DCEB-41EC-9999DE014864146E,Animalia,kingdom,Arctos Ichnology,,1,{ts '2021-05-28 00:00:00'},
Acanthichnus,1294652188,11577935,13858305-DCEB-41EC-9999DE014864146E,Acanthichnus,genus,Arctos Ichnology,,2,{ts '2021-05-28 00:00:00'},
Acanthichnus,1294652194,11577935,13858305-DCEB-41EC-9999DE014864146E,Acanthichnus,scientific_name,Arctos Ichnology,,,{ts '2021-05-28 00:00:00'},
Acanthichnus,1294652195,11577935,13858305-DCEB-41EC-9999DE014864146E,"<i>Acanthichnus</i> Hitchcock, 1858",display_name,Arctos Ichnology,,,{ts '2021-05-28 00:00:00'},
Arborichnus,1294667294,11949811,15AFCADF-DEC9-4AB2-829DC03B34972F31,Arborichnus,scientific_name,Arctos Ichnology,,,{ts '2021-05-28 00:00:00'},
Arborichnus,1294667295,11949811,15AFCADF-DEC9-4AB2-829DC03B34972F31,"<i>Arborichnus</i> Romano & Melendez, 1985",display_name,Arctos Ichnology,,,{ts '2021-05-28 00:00:00'},
Arborichnus,1294652362,11949811,15AFCADF-DEC9-4AB2-829DC03B34972F31,"Romano & Melendez, 1985",author_text,Arctos Ichnology,,,{ts '2021-05-28 00:00:00'},
Arborichnus,1294652363,11949811,15AFCADF-DEC9-4AB2-829DC03B34972F31,ICZN,nomenclatural_code,Arctos Ichnology,,,{ts '2021-05-28 00:00:00'},
Arborichnus,1294652364,11949811,15AFCADF-DEC9-4AB2-829DC03B34972F31,https://www.gbif.org/species/5430288,source_authority,Arctos Ichnology,,,{ts '2021-05-28 00:00:00'},
Arborichnus,1294652365,11949811,15AFCADF-DEC9-4AB2-829DC03B34972F31,nomen dubium,taxon_status,Arctos Ichnology,,,{ts '2021-05-28 00:00:00'},
Arborichnus,1294652366,11949811,15AFCADF-DEC9-4AB2-829DC03B34972F31,ichnotaxon,taxon_status,Arctos Ichnology,,,{ts '2021-05-28 00:00:00'},
Arborichnus,1294652367,11949811,15AFCADF-DEC9-4AB2-829DC03B34972F31,Animalia,kingdom,Arctos Ichnology,,1,{ts '2021-05-28 00:00:00'},
Arborichnus,1294652368,11949811,15AFCADF-DEC9-4AB2-829DC03B34972F31,Arborichnus,genus,Arctos Ichnology,,2,{ts '2021-05-28 00:00:00'},
Hydromedichnus,1294297985,11959999,1889A43D-BC9E-4496-9DE866A3559F1947,"Kuhn, Oskar 1963A",author_text,Arctos Ichnology,,,{ts '2021-05-27 00:00:00'},
Hydromedichnus,1294297986,11959999,1889A43D-BC9E-4496-9DE866A3559F1947,ICZN,nomenclatural_code,Arctos Ichnology,,,{ts '2021-05-27 00:00:00'},
Hydromedichnus,1294297987,11959999,1889A43D-BC9E-4496-9DE866A3559F1947,Bibliography of Fossil Vertebrates 1959-1963,source_authority,Arctos Ichnology,,,{ts '2021-05-27 00:00:00'},
Hydromedichnus,1294297988,11959999,1889A43D-BC9E-4496-9DE866A3559F1947,ichnotaxon,taxon_status,Arctos Ichnology,,,{ts '2021-05-27 00:00:00'},
Hydromedichnus,1294297989,11959999,1889A43D-BC9E-4496-9DE866A3559F1947,extinct,taxon_status,Arctos Ichnology,,,{ts '2021-05-27 00:00:00'},
Hydromedichnus,1294297990,11959999,1889A43D-BC9E-4496-9DE866A3559F1947,Animalia,kingdom,Arctos Ichnology,,1,{ts '2021-05-27 00:00:00'},
Hydromedichnus,1294297991,11959999,1889A43D-BC9E-4496-9DE866A3559F1947,Chordata,phylum,Arctos Ichnology,,2,{ts '2021-05-27 00:00:00'},
Hydromedichnus,1294297992,11959999,1889A43D-BC9E-4496-9DE866A3559F1947,Reptilia,class,Arctos Ichnology,,3,{ts '2021-05-27 00:00:00'},
Hydromedichnus,1294297993,11959999,1889A43D-BC9E-4496-9DE866A3559F1947,Hydromedichnus,genus,Arctos Ichnology,,4,{ts '2021-05-27 00:00:00'},
Hydromedichnus,1294297994,11959999,1889A43D-BC9E-4496-9DE866A3559F1947,Hydromedichnus,scientific_name,Arctos Ichnology,,,{ts '2021-05-27 00:00:00'},
Hydromedichnus,1294297995,11959999,1889A43D-BC9E-4496-9DE866A3559F1947,"<i>Hydromedichnus</i> Kuhn, Oskar 1963A",display_name,Arctos Ichnology,,,{ts '2021-05-27 00:00:00'},
Batrachichnus salamandroides,1291067254,11715425,188CCF69-F735-4BB7-BF84DDF17C0B0D9D,Batrachichnus salamandroides,scientific_name,Arctos Ichnology,,,{ts '2021-05-19 00:00:00'},
Batrachichnus salamandroides,1291067255,11715425,188CCF69-F735-4BB7-BF84DDF17C0B0D9D,<i>Batrachichnus salamandroides</i> Geinitz (1861),display_name,Arctos Ichnology,,,{ts '2021-05-19 00:00:00'},
Batrachichnus salamandroides,1291067215,11715425,188CCF69-F735-4BB7-BF84DDF17C0B0D9D,Geinitz (1861),author_text,Arctos Ichnology,,,{ts '2021-05-19 00:00:00'},
Batrachichnus salamandroides,1291067216,11715425,188CCF69-F735-4BB7-BF84DDF17C0B0D9D,ICZN,nomenclatural_code,Arctos Ichnology,,,{ts '2021-05-19 00:00:00'},
Batrachichnus salamandroides,1291067217,11715425,188CCF69-F735-4BB7-BF84DDF17C0B0D9D,https://training.paleobiodb.org/classic/checkTaxonInfo?taxon_no=378350&is_real_user=1,source_authority,Arctos Ichnology,,,{ts '2021-05-19 00:00:00'},
Batrachichnus salamandroides,1291067218,11715425,188CCF69-F735-4BB7-BF84DDF17C0B0D9D,valid,taxon_status,Arctos Ichnology,,,{ts '2021-05-19 00:00:00'},
Batrachichnus salamandroides,1291067219,11715425,188CCF69-F735-4BB7-BF84DDF17C0B0D9D,ichnotaxon,taxon_status,Arctos Ichnology,,,{ts '2021-05-19 00:00:00'},
Batrachichnus salamandroides,1291067220,11715425,188CCF69-F735-4BB7-BF84DDF17C0B0D9D,former combination - Saurichnites salamandroides,remark,Arctos Ichnology,,,{ts '2021-05-19 00:00:00'},
Batrachichnus salamandroides,1291067221,11715425,188CCF69-F735-4BB7-BF84DDF17C0B0D9D,Animalia,kingdom,Arctos Ichnology,,1,{ts '2021-05-19 00:00:00'},
Batrachichnus salamandroides,1291067222,11715425,188CCF69-F735-4BB7-BF84DDF17C0B0D9D,Chordata,phylum,Arctos Ichnology,,2,{ts '2021-05-19 00:00:00'},
Batrachichnus salamandroides,1291067223,11715425,188CCF69-F735-4BB7-BF84DDF17C0B0D9D,Amphibia,class,Arctos Ichnology,,3,{ts '2021-05-19 00:00:00'},
Batrachichnus salamandroides,1291067224,11715425,188CCF69-F735-4BB7-BF84DDF17C0B0D9D,Batrachichnus,genus,Arctos Ichnology,,4,{ts '2021-05-19 00:00:00'},
Batrachichnus salamandroides,1291067225,11715425,188CCF69-F735-4BB7-BF84DDF17C0B0D9D,Batrachichnus salamandroides,species,Arctos Ichnology,,5,{ts '2021-05-19 00:00:00'},
Ornithichnites minusculus,1294671318,11816463,1F341979-7130-48F1-85FF9F5D750FA5F1,Ornithichnites minusculus,scientific_name,Arctos Ichnology,,,{ts '2021-05-28 00:00:00'},
Ornithichnites minusculus,1294671319,11816463,1F341979-7130-48F1-85FF9F5D750FA5F1,"<i>Ornithichnites minusculus</i> (Hitchcock, 1837)",display_name,Arctos Ichnology,,,{ts '2021-05-28 00:00:00'},
Ornithichnites minusculus,1294671165,11816463,1F341979-7130-48F1-85FF9F5D750FA5F1,"(Hitchcock, 1837)",author_text,Arctos Ichnology,,,{ts '2021-05-28 17:30:01'},
Ornithichnites minusculus,1294671166,11816463,1F341979-7130-48F1-85FF9F5D750FA5F1,ICZN,nomenclatural_code,Arctos Ichnology,,,{ts '2021-05-28 17:30:01'},
Ornithichnites minusculus,1294671167,11816463,1F341979-7130-48F1-85FF9F5D750FA5F1,https://www.gbif.org/species/9356513,source_authority,Arctos Ichnology,,,{ts '2021-05-28 17:30:01'},
Ornithichnites minusculus,1294671168,11816463,1F341979-7130-48F1-85FF9F5D750FA5F1,ichnotaxon,taxon_status,Arctos Ichnology,,,{ts '2021-05-28 17:30:01'},
Ornithichnites minusculus,1294671169,11816463,1F341979-7130-48F1-85FF9F5D750FA5F1,valid,taxon_status,Arctos Ichnology,,,{ts '2021-05-28 17:30:01'},
Ornithichnites minusculus,1294671170,11816463,1F341979-7130-48F1-85FF9F5D750FA5F1,Animalia,kingdom,Arctos Ichnology,,1,{ts '2021-05-28 17:30:01'},
Ornithichnites minusculus,1294671171,11816463,1F341979-7130-48F1-85FF9F5D750FA5F1,Chordata,phylum,Arctos Ichnology,,2,{ts '2021-05-28 17:30:01'},
Ornithichnites minusculus,1294671172,11816463,1F341979-7130-48F1-85FF9F5D750FA5F1,Reptilia,class,Arctos Ichnology,,3,{ts '2021-05-28 17:30:01'},
Ornithichnites minusculus,1294671173,11816463,1F341979-7130-48F1-85FF9F5D750FA5F1,Grallatoridae,family,Arctos Ichnology,,4,{ts '2021-05-28 17:30:01'},
Ornithichnites minusculus,1294671174,11816463,1F341979-7130-48F1-85FF9F5D750FA5F1,Ornithichnites,genus,Arctos Ichnology,,5,{ts '2021-05-28 17:30:01'},
Ornithichnites minusculus,1294671175,11816463,1F341979-7130-48F1-85FF9F5D750FA5F1,Ornithichnites minusculus,species,Arctos Ichnology,,6,{ts '2021-05-28 17:30:01'},
Lunichnium rotterodium,1294298154,12061888,244C9A9D-7A45-486C-A3330EDE00A4FE26,"Walter, 1983",author_text,Arctos Ichnology,,,{ts '2021-05-27 00:00:00'},
Lunichnium rotterodium,1294298155,12061888,244C9A9D-7A45-486C-A3330EDE00A4FE26,ICZN,nomenclatural_code,Arctos Ichnology,,,{ts '2021-05-27 00:00:00'},
Lunichnium rotterodium,1294298156,12061888,244C9A9D-7A45-486C-A3330EDE00A4FE26,valid,taxon_status,Arctos Ichnology,,,{ts '2021-05-27 00:00:00'},
Lunichnium rotterodium,1294298157,12061888,244C9A9D-7A45-486C-A3330EDE00A4FE26,ichnotaxon,taxon_status,Arctos Ichnology,,,{ts '2021-05-27 00:00:00'},
Lunichnium rotterodium,1294298158,12061888,244C9A9D-7A45-486C-A3330EDE00A4FE26,Animalia,kingdom,Arctos Ichnology,,1,{ts '2021-05-27 00:00:00'},
Lunichnium rotterodium,1294298159,12061888,244C9A9D-7A45-486C-A3330EDE00A4FE26,Lunichnium,genus,Arctos Ichnology,,2,{ts '2021-05-27 00:00:00'},
